index,tm,num_atms,r2extent,edmn,eqmn,total_energy,hlg,cpe,cce,cde,cre,ctne,smd
19839,202.45,26,3136.792,1.535779037,4.973824308,-464.9770328,0.28338,-5.89,28.33,-20.17,1.71,9.88,5.54
19840,226.15,72,24584.8392,3.004533842,28.46504188,-1465.444754,0.24719,-21.4,73.41,-44.79,3.57,32.2,12.72
19841,290.65,52,14145.3967,1.33212496,13.0403988,-929.8975806,0.26671,-12.39,52.95,-35.36,2.9,20.49,8.53
19842,488.15,24,3307.4705,5.5693192,13.52920513,-705.017835,0.13486,-19.01,29.37,-20.69,1.63,10.31,6.69
19843,511.15,29,8335.6289,2.119152064,20.19931786,-3350.397259,0.16366,-15.3,35.75,-26.13,2.01,11.64,2.48
19844,278.65,55,10827.7488,2.376369268,12.32015066,-932.1124394,0.24414,-13.89,55.34,-33.38,2.65,24.61,8.77
19845,370.15,8,423.5356,1.751151213,7.86286688,-229.0353269,0.21821,-9.71,12.1,-8.91,0.85,4.05,3.69
19846,199.15,27,2537.2976,1.698165719,6.898658432,-713.9033266,0.2557,-4.3,27.52,-19.68,1.53,9.36,4.39
19847,193.15,57,12620.4578,1.114245767,6.292115373,-2227.915293,0.30092,-6.46,68.02,-29.93,2.76,40.86,16.24
19848,184.15,13,1497.4833,3.125332016,9.310285773,-692.075319,0.2529,-5.1,18.2,-13.23,1.16,6.13,3.73
19849,378.15,13,1263.1826,4.352975262,10.39381887,-374.0857978,0.23852,-21.2,17.22,-13.21,1.15,5.16,3.01
19850,269.15,37,10865.2058,0.721637194,14.31780119,-994.6435223,0.26236,-17.53,43.59,-29.48,2.36,16.46,11.88
19851,289.15,16,1145.724,4.212453835,9.236253686,-363.0559473,0.27376,-15.64,19.42,-14.23,1.25,6.44,4.28
19852,368.15,24,2399.1221,1.485203383,7.271588797,-463.6725731,0.29265,-10.67,27.5,-18.7,1.6,10.4,5.55
19853,230.55,35,5014.8363,1.808678659,11.3948978,-582.9127785,0.27856,-6.19,35.98,-24.56,2.03,13.45,6.4
19854,471.15,16,2518.3204,1.141720023,11.60970521,-506.8406405,0.16413,-97974.71,23.84,-19.49,1.52,5.88,4.71
19855,186.15,19,2467.9637,3.398929421,11.6152334,-770.70593,0.25303,-5.2,23.82,-17.07,1.47,8.22,4.44
19856,521.15,16,1958.9767,3.354917916,9.957008103,-512.3022666,0.2409,-17.54,20.94,-15.46,1.32,6.8,4.22
19857,210.15,22,1577.1154,0.959651244,1.88183787,-292.4386287,0.29876,-3.09,23.17,-16.59,1.43,8.02,3.2
19858,266.15,48,9414.1574,1.758994977,17.48730681,-778.2550444,0.22843,-6.5,48.08,-30.91,2.48,19.64,8.35
19859,247.15,33,5211.8384,1.792487177,15.48136778,-792.5387132,0.26435,-4.29,34.89,-24.84,2.04,12.08,4.43
19860,247.15,35,4553.4181,2.01737761,10.36055678,-582.9174046,0.28248,-6.64,36.44,-24.69,2.06,13.81,6.59
19861,243.15,36,5920.2657,1.306670938,13.66365354,-695.1677333,0.28989,-13.59,37.73,-25.72,2.13,14.14,6.15
19862,306.15,44,7880.3201,1.958696222,13.915397,-639.0136892,0.28394,-12.16,43.57,-30.15,2.51,15.93,1.9
19863,319.95,52,10050.5112,1.449971976,11.52142974,-685.5913874,0.30648,-5.64,50.3,-34.06,2.83,19.07,5.12
19864,506.15,17,2060.4464,6.56360732,4.909987142,-588.3218953,0.18149,-16.68,22.13,-16.83,1.32,6.62,5.93
19865,526.15,61,11773.4408,6.100455863,49.84624556,-1197.825974,0.22062,-20.92,51.57,-35.93,2.61,18.25,8.19
19866,308.35,8,481.5973,2.977494877,6.801056461,-328.3020301,0.28154,-10.41,12.53,-9.43,0.85,3.95,4.38
19867,489.15,98,58436.775,0.530719709,31.76150266,-1708.34542,0.08842,-19.61,94.99,-61.63,4.67,38.04,15.51
19868,443.15,53,7308.6618,4.039433705,36.12570604,-1005.856158,0.17976,-19.22,44.23,-31.15,2.27,15.35,7.22
19869,417.15,23,2171.546,5.913660153,19.23474476,-687.0038802,0.25157,-19.45,25.16,-18.77,1.48,7.88,5.79
19870,365.15,20,2872.2822,2.860824255,8.913056203,-883.8065852,0.21196,-7.95,24.29,-18.49,1.49,7.29,3.43
19871,397.15,52,12591.7088,3.115348178,11.15050135,-1209.025213,0.16165,-13.93,54.65,-36.2,2.82,21.26,10.27
19872,299.65,28,3085.2426,1.433117685,9.806375433,-521.0788069,0.16382,-6.81,29.35,-21.08,1.65,9.92,4.33
19873,485.15,30,4785.6985,5.258775566,34.76306067,-891.1485014,0.19641,-29.18,32.03,-24.19,1.88,9.73,4.2
19874,450.15,23,4446.8918,5.677641388,16.54838577,-849.2512685,0.16444,-20.13,29.18,-20.98,1.63,9.83,10.29
19875,495.15,39,7152.8394,2.558043788,18.95687445,-1080.283094,0.19937,-18.56,40.7,-28.85,2.19,14.04,3.02
19876,384.15,17,2527.1284,5.370588703,20.95379257,-571.2076416,0.16951,-15.13,21.44,-16.41,1.33,6.36,5.03
19877,288.15,17,1377.1161,1.261329842,5.217961608,-384.0898624,0.36256,-6.5,19.87,-14.53,1.25,6.59,5.5
19878,373.15,43,9363.3704,0.430535829,11.86467517,-2009.540978,0.20215,-6.95,49.65,-34.4,2.77,18.02,6.16
19879,347.15,32,4411.8487,2.172687946,15.95125104,-652.6336608,0.18794,-11.33,34.11,-23.88,1.86,12.08,3.74
19880,221.15,20,1813.3696,1.29825417,10.92453511,-461.3004866,0.21761,-6.94,23.32,-17.5,1.42,7.24,5.62
19881,205.65,33,2977.4815,1.265053442,5.361427028,-469.5705973,0.31359,-5.55,31.79,-21.88,1.76,11.66,5.2
19882,195.25,8,341.4389,1.74190331,4.794345748,-133.9256053,0.32518,-5.48,10.79,-8.24,0.79,3.34,-2.71
19883,290.15,41,5433.7054,3.254325585,11.79796081,-1446.818906,0.28542,-14.85,43.19,-27.34,2.05,17.9,10.23
19884,381.15,59,13054.4124,1.705248008,13.09704425,-1122.333233,0.20992,-11.49,53.66,-36.63,2.74,19.78,8.49
19885,449.15,31,6540.175,6.233088154,26.15571782,-1269.191286,0.17867,-21.36,37.17,-27.19,2.07,12.05,5.07
19886,437.15,36,6308.7145,3.699066273,18.27803449,-1027.77138,0.2064,-21.64,38.07,-27.04,2.07,13.1,7.4
19887,488.15,55,11380.4048,2.875386753,54.14263558,-1119.192276,0.18543,-20.04,47.96,-33.67,2.46,16.74,7.88
19888,443.15,51,8288.3492,4.679650399,38.7217304,-967.5413021,0.1662,-16.73,45.55,-31.3,2.3,16.54,7.92
19889,533.15,64,21094.7389,6.677596562,42.51110772,-1946.181982,0.11918,-32.73,62.29,-42.53,3.03,22.79,9.75
19890,461.15,56,10503.5975,9.362416137,29.43993286,-1256.5062,0.1745,-21.32,50.26,-33.98,2.5,18.77,9.41
19891,433.15,42,13741.3787,6.371814164,21.43711833,-1976.557694,0.18178,-25.56,49.71,-34.45,2.55,17.82,9.94
19892,487.15,35,6853.1311,2.849673713,14.50282462,-1031.351928,0.20753,-24.22,37.89,-27.64,2.12,12.37,7.26
19893,304.15,21,3852.4321,1.366378465,13.70653125,-1430.986626,0.18024,-14.62,28.87,-20.32,1.68,10.23,5.53
19894,416.15,25,5575.5793,6.395109313,30.90931776,-647.9523372,0.11858,-14.61,29.84,-21.84,1.69,9.69,5.06
19895,555.15,21,2511.3088,2.19021356,10.09737287,-478.5122827,0.24043,-12.34,24.7,-17.09,1.41,9.02,4.32
19896,193.15,6,1694.5396,2.040030218,4.57047131,-997.7732095,0.24432,-3.96,13.62,-10.54,0.97,4.05,2.8
19897,414.15,75,16639.0322,4.162050007,23.78961885,-1207.07414,0.21795,-13.46,63.46,-41.79,3.11,24.78,9.21
19898,284.15,14,854.2161,1.636149779,10.22013485,-249.7030945,0.30611,-10.16,16.65,-12.46,1.14,5.33,1.52
19899,138.15,13,419.6814,0,1.275968616,-195.2798432,0.3699,-1.4,15.57,-11.54,1.03,5.06,2.35
19900,555.15,38,9391.6238,0.097295889,17.9818031,-923.0586425,0.11863,-8.79,39.83,-30.08,2.11,11.87,5.09
19901,590.15,38,9373.8941,0,19.71735143,-923.0546284,0.10589,-8.77,39.81,-30.07,2.11,11.84,5.09
19902,551.15,34,5794.7843,0.055633263,14.2179618,-845.6551673,0.12997,-7.68,35.55,-27.09,1.9,10.36,4.31
19903,435.15,38,7839.0598,0.054545944,16.46998717,-923.0486353,0.12521,-8.12,39.28,-29.52,2.09,11.84,5.02
19904,507.15,38,8354.8911,0.060322218,19.15987255,-923.0603732,0.13031,-8.93,39.34,-29.84,2.09,11.59,5.06
19905,437.15,34,6572.2086,0.606976285,15.69312283,-845.6298872,0.12249,-7.86,36.71,-27.38,1.94,11.27,4.46
19906,431.15,34,5869.4809,2.351174153,15.19240498,-824.7547391,0.14511,-11.94,36.28,-27.12,1.97,11.13,4.75
19907,341.15,30,4957.3324,0.059692964,13.6376409,-693.1765684,0.15535,-6.6,32.36,-24.28,1.79,9.86,4.55
19908,416.15,22,3738.398,2.085884069,12.21097165,-648.9229127,0.22967,-19.42,27.1,-18.98,1.58,9.71,7.5
19909,407.15,28,4157.7615,2.000732756,14.66682132,-671.1194369,0.15488,-10.62,30.91,-23.4,1.73,9.24,4.22
19910,439.15,32,5423.395,0.397599497,15.71815818,-769.3932398,0.1269,-7.75,34.71,-25.94,1.87,10.65,4.58
19911,641.15,36,8325.2316,0.047559016,15.2143923,-846.830043,0.1549,-8.62,38.04,-28.79,2.05,11.3,5.22
19912,479.15,36,7248.7743,0.018116567,17.35456181,-846.8262806,0.14378,-8.65,37.98,-28.61,2.05,11.41,5.22
19913,531.15,30,5006.4264,0,14.15917744,-693.186035,0.15587,-7.2,32.46,-24.58,1.79,9.67,4.61
19914,530.15,36,8363.1643,0.084919079,14.03273315,-846.8242356,0.13907,-8.44,38.91,-28.97,2.08,12.03,5.27
19915,489.15,35,7843.1213,2.028826599,15.92097557,-862.8687948,0.14777,-10.25,37.99,-28.42,2.04,11.61,3.84
19916,499.15,35,7918.7743,1.594944112,14.82696097,-862.8722058,0.14246,-9.52,38.13,-28.51,2.05,11.67,4.23
19917,380.15,23,2932.7288,2.287554008,11.22875829,-555.5796744,0.17566,-7.84,26.37,-20.02,1.51,7.85,2.58
19918,450.15,22,2856.1,3.3393765,4.792213082,-571.6146693,0.1773,-9.92,25.77,-19.65,1.48,7.6,1.21
19919,409.15,26,5397.8447,4.823172608,23.74855204,-1530.285293,0.19146,-18.22,33.56,-23.26,1.82,12.12,3.88
19920,431.15,22,2568.7551,3.947220373,12.03022681,-571.5804801,0.15128,-10.64,25.85,-19.67,1.48,7.67,2.08
19921,463.15,29,4456.5075,0.450615057,9.80368998,-655.0714719,0.15848,-6.56,31.91,-23.71,1.77,9.97,4.28
19922,462.15,27,5031.0702,0.746074943,12.62053853,-1013.951589,0.1601,-6.68,31.72,-24.28,1.75,9.2,4.19
19923,311.15,16,1474.5878,4.199135499,8.43768743,-417.9319015,0.15375,-10.61,20.12,-15.33,1.21,6.01,1.61
19924,348.15,16,1943.9395,0,10.00154242,-417.9683209,0.17912,-7.45,20.1,-15.39,1.22,5.93,0.48
19925,348.95,15,1538.4638,3.500095059,4.429995709,-433.9667361,0.14091,-8.98,19.52,-14.94,1.18,5.77,0.09
19926,471.15,26,3622.7796,0.893182372,10.00062138,-594.8653786,0.138,-8.78,28.93,-21.67,1.63,8.89,4.09
19927,401.15,24,3102.3088,1.410913438,9.758825165,-899.6092114,0.19809,-6.08,28.34,-21.63,1.62,8.33,3.87
19928,421.15,15,1065.7235,1.732738789,10.07555668,-379.8465442,0.19292,-8.69,18.83,-14.51,1.18,5.49,2.33
19929,311.15,14,1672.4827,2.916313464,7.510410198,-722.6870176,0.18575,-6.46,19.55,-15.47,1.19,5.26,1.78
19930,369.65,18,1884.9726,3.941580371,10.41370774,-568.3265043,0.14048,-9.02,22.54,-17.18,1.34,6.7,5.88
19931,348.15,16,1210.8403,1.135171952,7.117165171,-363.8026601,0.16306,-5.25,19.45,-14.8,1.18,5.83,4.02
19932,360.65,19,720.2722,0.056506106,0.302522016,-273.9805476,0.36362,-0.52,18.79,-14.82,1.24,5.2,2.2
19933,419.15,25,1178.6068,0.06840804,0.439570461,-352.6098996,0.34684,-0.49,22.77,-17.96,1.46,6.27,2.56
19934,199.95,10,874.4365,2.058871188,7.324983365,-516.0992691,0.22352,-3.85,13.91,-11.43,0.98,3.46,1.9
19935,341.15,9,828.6907,2.274067235,4.771313869,-226.2018928,0.26681,-8.78,12.72,-9.86,0.87,3.73,2.07
19936,430.15,7,378.1925,5.320499233,6.114835322,-258.2492459,0.26839,-17.39,11.52,-8.89,0.8,3.43,1.1
19937,265.15,10,414.0663,4.087243897,4.556953082,-264.2874014,0.18164,-10.56,14.09,-10.75,0.92,4.27,1.14
19938,359.15,9,704.9558,0,0.861450509,-280.3621617,0.22062,-6.37,13.42,-10.29,0.87,4.01,-1.56
19939,493.15,12,1124.4655,0.96468696,4.988061199,-1312.48045,0.2154,-7.11,18.63,-16,1.19,3.82,1.87
19940,265.15,21,946.8101,0.001187434,0.295882832,-275.1980656,0.37718,-0.39,20.48,-15.81,1.33,6.01,2.41
19941,451.15,58,16456.2905,1.381510337,24.79827977,-1714.549343,0.18745,-30.15,59.3,-38.25,2.88,23.93,14.98
19942,333.65,11,1896.6056,1.279311205,9.338096568,-2069.558471,0.18312,-7.36,21.34,-18.71,1.3,3.93,0.51
19943,283.15,30,1774.7452,0,0.230971513,-393.132428,0.36961,-0.65,26.22,-20.29,1.64,7.57,3.06
19944,289.15,28,2257.9566,2.649059686,6.509913627,-615.3216328,0.31468,-11.94,27.53,-20.63,1.65,8.54,4.47
19945,394.15,22,8697.0578,2.061040351,9.390271606,-4102.055942,0.21822,-9.52,37.08,-26.09,2,12.99,3.46
19946,271.45,28,5997.9938,3.160635349,20.09685513,-1387.462495,0.1822,-11.84,35.37,-25.06,1.96,12.27,5.16
19947,228.15,37,6705.9619,3.439542913,21.63484153,-1624.995655,0.22,-16.19,43.44,-28.1,2.18,17.52,10.81
19948,294.15,27,4487.8325,3.473451284,18.97193247,-1067.331921,0.21966,-14.82,33.47,-23.35,1.88,12,11.11
19949,248.15,33,6774.0051,2.808682031,12.60225755,-2002.742875,0.20396,-11.37,41.63,-29.07,2.26,14.82,6.18
19950,263.15,20,2801.2644,3.680398469,13.66335666,-1447.296174,0.21625,-9.8,27.98,-20.72,1.65,8.9,4.29
19951,223.15,56,9794.7704,0.82250459,8.215437441,-1273.17289,0.32021,-13.27,56.47,-35.17,2.81,24.1,10.5
19952,469.15,37,12252.0704,5.801529944,22.1862753,-1467.623239,0.18937,-19.03,44.7,-31.86,2.37,15.22,10.13
19953,519.15,45,14569.0753,10.46781314,52.64130299,-1515.34883,0.15791,-22.57,50.51,-34.46,2.52,18.57,8.87
19954,371.15,7,870.8918,1.953190275,3.420402843,-303.0698111,0.1753,-9.56,12.1,-8.9,0.82,4.02,5.08
19955,473.15,43,8823.5299,2.615943675,17.57807026,-1091.081563,0.17056,-13.31,42.43,-31.4,2.32,13.35,5.02
19956,372.15,27,2571.5692,2.890649225,7.730079937,-537.1217208,0.191,-11.02,28.78,-20.9,1.66,9.54,3.69
19957,314.15,24,6723.5621,3.294768256,19.45580981,-2655.50636,0.20913,-10.22,37.22,-26.28,2,12.94,6.94
19958,324.55,31,8255.9864,4.593744116,9.329543248,-2254.685391,0.20263,-12.84,40.93,-27.91,2.13,15.16,6.54
19959,333.15,37,7262.3384,6.056419933,24.92394559,-1550.770078,0.22254,-15.97,42.16,-28.63,2.21,15.74,9.51
19960,486.15,24,4188.5365,3.812668095,17.88675645,-651.58238,0.16956,-210576.43,34.2,-26.94,2.11,9.36,4.73
19961,233.15,19,1514.2892,0.145628912,3.663721017,-348.9649617,0.23641,-3.68,22.54,-16.22,1.34,7.66,4.37
19962,300.15,20,6894.0007,3.945761599,11.97827419,-6862.119753,0.22183,-12.28,33.66,-23.76,1.88,11.78,5.98
19963,457.15,50,11315.7656,2.927655576,17.17440074,-1132.788894,0.1956,-15.82,50.17,-34.58,2.64,18.24,8.51
19964,533.15,20,3078.463,1.826323632,23.32229949,-685.5752621,0.16289,-14.41,25.75,-19.12,1.48,8.12,6.8
19965,330.15,10,3753.3206,2.230647588,8.385302661,-1609.017799,0.25779,-9.74,19,-14.5,1.23,5.72,2.57
19966,486.15,57,11806.6662,3.022980015,54.22092185,-1655.001179,0.16363,-20.72,53.15,-34.76,2.54,20.93,9.68
19967,423.15,66,17509.5421,1.14557424,30.55618594,-1343.567592,0.17991,-20,61.92,-40.34,3.02,24.6,9.92
19968,362.15,28,4310.5592,2.496326353,17.18425925,-1006.451885,0.28636,-17.62,33.48,-22.66,1.79,12.61,3.21
19969,328.95,21,1654.1987,2.337367017,9.49332642,-478.5273041,0.28995,-12.62,24.89,-17.02,1.42,9.29,6.93
19970,517.15,60,10326.8592,2.344804284,24.73241435,-1196.814604,0.21435,-20.42,49.94,-34.69,2.54,17.79,7.35
19971,328.65,29,4378.7443,5.514946929,18.98096588,-873.7152159,0.17114,-16.14,33.07,-23.17,1.79,11.69,10.58
19972,442.15,46,13587.5567,2.283380115,36.14402205,-1739.339455,0.16482,-20.92,51.32,-34.87,2.64,19.09,10.18
19973,463.15,45,8802.082,2.969187076,15.86232606,-1307.574332,0.18903,-7.9,46.62,-31.99,2.47,17.11,5.44
19974,459.15,26,4478.3616,1.894724819,12.42944147,-727.1149219,0.1616,-10.35,30.1,-22.51,1.73,9.32,6.35
19975,357.65,29,4803.71,6.068668125,17.82312526,-688.2940273,0.18964,-13.03,34.68,-23.52,1.85,13.02,5.16
19976,368.15,33,4744.4238,2.494493578,17.78558859,-747.9499172,0.19474,-13.42,35.14,-24.67,1.95,12.41,7.23
19977,549.15,19,3186.5069,4.290899394,32.96414995,-647.4625527,0.1523,-17.43,24.03,-18.35,1.43,7.12,5.92
19978,533.15,30,3784.3551,6.893249781,17.10046924,-796.103535,0.20498,-26.38,33.7,-22.83,1.8,12.67,5.4
19979,341.65,33,4349.9242,2.381710566,7.241984399,-652.8498656,0.22952,-11.31,35.33,-23.93,1.9,13.31,5.82
19980,342.15,11,1011.1535,3.179095503,7.273781685,-322.4612274,0.18843,-9.39,15.93,-11.57,1.04,5.4,4.53
19981,217.15,24,5846.8129,0.258814103,0.6840266,-1902.218043,0.3299,-1.1,31.21,-21.48,1.29,11.03,10.17
19982,573.15,32,7369.6709,4.843498647,36.16273183,-1236.93132,0.17818,-15.66,39,-26.89,2.14,14.25,11.14
19983,483.15,18,2736.4518,3.640437552,7.040455002,-716.89843,0.20183,-10.53,24.12,-17.7,1.33,7.75,3.03
19984,395.15,72,18417.6385,1.752382972,16.50344213,-1130.612692,0.25477,-8.12,61.09,-41.42,3.08,22.75,8.61
19985,348.15,41,7191.4548,4.386324559,8.478422972,-932.2924631,0.18701,-14.62,42.51,-28.39,2.17,16.29,6.49
19986,479.15,15,1908.4377,2.199181686,12.06203129,-777.0706399,0.19539,-12.28,20.92,-16.4,1.3,5.82,3.16
19987,431.15,27,5078.3156,3.695715661,20.03600571,-3182.196348,0.19121,-15.7,31.54,-23.01,1.82,10.35,5.96
19988,431.15,24,3588.4435,3.758302554,14.99337064,-3142.881849,0.19118,-15.62,28.94,-21.38,1.7,9.26,5.61
19989,358.15,34,5304.5968,1.74879369,16.71550378,-728.090689,0.20322,-10.84,36.19,-25.56,2.01,12.64,7.71
19990,373.15,56,12518.6324,2.446053209,18.69830021,-1133.354932,0.1577,-13.21,54.81,-35.85,2.71,21.68,6.56
19991,247.15,15,3047.9094,1.866006919,4.9005068,-1488.460089,0.21902,-4.09,24.35,-17.86,1.36,7.85,4.78
19992,502.15,29,4866.1878,6.223945735,15.64110752,-907.2049325,0.21288,-26.56,30.98,-23.42,1.82,9.38,2.71
19993,234.15,16,1631.0971,0.12435188,5.432078403,-446.0008941,0.21672,-4.13,19.97,-15.01,1.21,6.17,4.73
19994,364.15,38,16249.1125,6.448278342,30.3470554,-2715.283857,0.16332,-23.84,50.29,-35.12,2.72,17.89,10.34
19995,457.15,29,3602.5057,3.399995579,7.646737819,-613.3585447,0.16762,-12.28,29.94,-22.95,1.77,8.76,2.36
19996,334.15,18,2579.3033,1.438253618,7.24184701,-485.1280746,0.17553,-4.41,22.21,-16.57,1.27,6.92,4.06
19997,627.15,15,2458.0037,0.579515392,8.783117637,-446.5023544,0.25217,-16.12,19.54,-15.33,1.31,5.52,-1.03
19998,326.15,21,3176.7022,2.390044113,11.34009336,-648.6581266,0.17789,-9.36,25.63,-19.48,1.54,7.69,6.72
19999,381.15,17,2786.3228,1.674001559,27.45174948,-716.4503139,0.15419,-17.05,23.59,-17.45,1.37,7.52,9.14
20000,366.15,18,2739.7031,4.403470604,13.1122464,-919.3800994,0.22996,-11.03,24.23,-17.94,1.37,7.67,3.46
20001,243.15,25,2662.9153,3.07455788,16.81756849,-866.9309658,0.3509,-9.81,27.92,-20.24,1.61,9.29,5.81
20002,238.15,32,4527.1908,1.645463357,11.68635676,-493.5815734,0.37435,-3.05,32.5,-22.71,1.87,11.65,5.05
20003,277.15,14,3387.7984,0.172667107,1.816284455,-2231.84383,0.27141,-1.12,25.02,-17.92,1.26,8.36,5.85
20004,230.15,25,7262.1064,1.597532851,5.761019289,-1928.225032,0.2205,-5.59,36.23,-22.88,1.47,14.82,12.44
20005,437.15,34,7979.2829,5.992676795,6.190276671,-1345.664786,0.18055,-21.88,38.29,-28.34,2.12,12.07,2.69
20006,459.15,22,4194.3984,2.694331758,25.98886339,-1228.633099,0.17219,-14.57,30.08,-21.49,1.62,10.21,5.82
20007,487.15,38,17997.7647,8.65699651,56.26439276,-2846.279229,0.18398,-33.59,47.88,-34.6,2.42,15.69,5.11
20008,467.15,15,2093.9788,0.632844602,9.010354148,-797.9095501,0.20148,-6.5,21.32,-16.86,1.31,5.77,1.63
20009,230.15,12,1445.7726,2.569289571,4.289655086,-791.0718015,0.22655,-3.83,18.32,-13.81,1.13,5.64,3.46
20010,375.15,39,9267.8807,6.609605235,27.58954499,-1564.520848,0.17819,-18.52,44.34,-30.89,2.3,15.75,4.08
20011,238.15,15,1186.741,1.464898331,4.747569761,-370.794838,0.23897,-4.46,18.76,-14.01,1.15,5.9,3.72
20012,431.15,19,3039.5906,4.332797997,13.12876946,-597.4548196,0.16804,-11.22,24.39,-18.01,1.41,7.8,5.95
20013,217.15,15,1405.0087,1.701187576,6.514231118,-370.8039803,0.22558,-3.25,18.99,-14.01,1.14,6.12,3.93
20014,186.15,15,1310.7441,1.568015399,5.682746434,-370.8046385,0.23128,-3.24,18.97,-14,1.14,6.12,3.93
20015,130.15,8,459.3208,1.711439099,3.272200669,-179.060864,0.42326,-2.68,11.09,-8.28,0.79,3.6,2.91
20016,163.15,6,1425.7251,1.675046701,4.309459329,-1151.1281,0.27402,-3.14,15.65,-11.19,0.97,5.43,4.09
20017,177.85,8,3045.9308,1.140847496,1.859876141,-2017.391812,0.26587,-3.74,19.28,-14.58,1.21,5.9,2.44
20018,190.55,8,2246.1224,1.271348709,2.597377085,-2017.396828,0.26779,-3.93,19.33,-14.65,1.22,5.9,2.41
20019,314.15,19,6512.2431,6.988356891,25.48056929,-1354.935735,0.17336,-11.25,26.81,-20.26,1.57,8.11,4.17
20020,195.15,8,1467.9076,1.286710581,0.559412871,-1296.69579,0.31747,-3.47,17.03,-12.47,1.01,5.57,3.56
20021,374.15,8,3236.2742,0.270711913,1.367532672,-2476.967523,0.26059,-1.38,20.92,-15.83,1.28,6.37,2.43
20022,582.15,67,17057.9343,5.470979744,39.7293855,-1736.254069,0.17268,-26.98,59.84,-39.39,2.81,23.25,12.3
20023,372.15,28,2883.1081,2.492048386,16.60722668,-595.2660219,0.30392,-10.75,29.35,-20.8,1.67,10.23,6.65
20024,164.15,6,2765.1182,0.301392319,1.237279124,-835.8550422,0.26543,-0.97,14.13,-10.15,0.84,4.82,4.48
20025,468.15,53,12292.3905,2.435387825,20.39232652,-1131.200527,0.16447,-23.98,52.07,-35.68,2.71,19.09,6.7
20026,387.15,22,3516.1911,1.26879935,18.47823361,-612.5095748,0.12207,-10.12,27.05,-19.7,1.53,8.87,5.75
20027,308.15,14,1718.2183,1.745797064,3.869248636,-585.2986899,0.20336,-5.95,19.77,-14.47,1.11,6.4,4.82
20028,426.15,28,3696.9883,2.195073204,13.77346704,-595.2944568,0.21137,-12.67,29.97,-21.45,1.7,10.23,4.8
20029,467.15,38,9013.6005,0.632117853,24.63986329,-731.2533771,0.16738,-9.75,39.15,-28.72,2.17,12.6,5.38
20030,391.15,23,3833.1178,5.658436341,25.86958704,-612.7414066,0.15846,-17.34,27.99,-20.4,1.61,9.21,6.9
20031,239.15,12,1190.0075,2.25274252,5.251192491,-430.7086828,0.23257,-3.39,17.08,-12.56,1,5.52,4.07
20032,394.15,33,3836.9389,2.008380128,14.83721033,-1128.076952,0.27044,-17.03,33.91,-24.28,1.87,11.51,4.85
20033,487.15,31,13130.8226,5.83555384,16.69359797,-1943.578003,0.18839,-16.6,41.33,-29.33,2.16,14.16,8.13
20034,434.15,27,3443.5769,1.41368963,13.06859824,-520.0768724,0.2014,-10.52,29.33,-20.79,1.67,10.21,3.62
20035,338.15,27,2924.6757,3.700806088,15.93268188,-864.3060621,0.30521,-12.66,30.25,-20.92,1.65,10.98,6.19
20036,268.15,14,1058.9752,2.645963932,8.276560854,-386.8425206,0.21042,-7.92,18.26,-13.66,1.12,5.72,3.69
20037,286.15,18,792.568,1.548134041,3.36119718,-335.1252689,0.37541,-2.58,18.85,-14.49,1.21,5.57,2.77
20038,509.15,25,3946.1352,5.611335019,21.57191155,-626.4397019,0.26564,-26.38,27.97,-19.9,1.63,9.7,6.36
20039,170.15,20,1213.4679,1.526371089,4.929822276,-336.3210794,0.38714,-2.73,21.43,-15.57,1.32,7.19,3.83
20040,325.15,30,3273.6569,2.048778683,9.841275604,-426.4126956,0.29856,-9.32,30.15,-21.48,1.8,10.48,1.46
20041,422.15,26,3965.9492,2.942382791,6.736275867,-706.2302667,0.18507,-16.19,30.33,-21.72,1.71,10.32,6.83
20042,216.55,8,2158.3749,0.186081004,0.84348454,-1395.93588,0.29452,-0.87,17.68,-12.76,1,5.92,4.06
20043,257.15,29,9976.7351,0.189139842,0.879845827,-2339.678751,0.3584,-1.44,38.84,-25.43,1.55,14.95,12.59
20044,193.15,18,3870.219,0.182954475,0.290653161,-1418.721018,0.38516,-1.59,26.6,-17.95,1.15,9.81,7.57
20045,495.15,46,6193.3935,7.30742254,12.49140679,-964.1523211,0.18252,-19.81,41.62,-28.89,2.12,14.85,7.52
20046,490.15,56,9834.2298,4.21369058,36.99525391,-1256.514001,0.17622,-22.9,49.26,-33.35,2.42,18.34,8.84
20047,305.65,17,3296.1569,5.391136469,15.21272556,-773.7679576,0.19018,-8.9,23.26,-16.75,1.26,7.77,7.27
20048,336.15,19,5634.5106,1.41497001,9.846065044,-1437.834738,0.17746,-10.65,29.38,-20.33,1.51,10.56,10.92
20049,589.15,30,5944.8603,2.385065379,16.94731794,-847.2223082,0.14461,-21.24,34.53,-25.95,2.01,10.59,0.14
20050,367.65,22,4853.3478,0.0001,12.20168563,-661.7738456,0.19538,-5.24,27.38,-19.8,1.48,9.06,5.51
20051,472.15,23,3687.4103,1.685245691,20.53168442,-666.9219078,0.15737,-13.98,27.85,-20.77,1.62,8.71,6.35
20052,351.15,19,2299.7672,2.14980364,8.868652406,-539.5041972,0.20589,-9.69,23.45,-17.4,1.38,7.43,5.3
20053,191.65,15,2229.894,2.159096577,3.908453115,-668.5165466,0.22555,-3.57,21.32,-15.15,1.13,7.31,5.42
