,tm,num_atms,r2extent,edmn,eqmn,total_energy,hlg,cpe,cce,cde,cre,ctne,smd
202,193.15,8.0,2082.5761,1.2745932763,3.00609245699,-3047.56525133,0.27457,-3.48,16.32,-11.95,0.95,5.31,3.41
203,163.15,8.0,2217.8242,0.394133454556,1.55384738955,-5618.34932694,0.26429,-1.23,18.72,-13.97,1.09,5.83,2.57
204,155.15,8.0,2567.2249,1.22096228443,5.04644626941,-3407.92375096,0.25655,-3.71,17.5,-13.09,1.06,5.47,2.8
205,205.85,12.0,2582.067,0.0,3.06502853657,-1671.80866734,0.21326,-1.96,22.9,-16.16,1.19,7.93,6.02
206,166.15,8.0,1464.0042,1.27679949091,2.08485296364,-1296.71294191,0.29597,-3.66,17.0,-12.47,1.01,5.54,3.55
207,253.15,38.0,13060.9837,0.397999409547,1.22612194744,-2929.48678989,0.29585,-1.53,43.46,-29.49,1.66,15.63,13.85
208,203.15,31.0,10461.4284,0.165144573026,1.10980418093,-2415.85870994,0.30859,-1.16,37.31,-25.5,1.47,13.28,12.0
209,263.15,28.0,6840.2528,0.208503932817,0.651481327438,-2178.0751655,0.30854,-1.29,34.89,-23.77,1.39,12.51,11.23
210,173.15,27.0,10137.0093,0.362216565055,0.613065379874,-2177.14240742,0.381,-1.3,38.78,-24.41,1.52,15.88,12.54
211,223.15,40.0,17753.5405,0.214326060011,1.90123571658,-3207.60536855,0.3451,-2.02,49.96,-31.78,1.89,20.07,16.06
212,298.15,15.0,2870.4274,3.18472966671,7.74061744436,-829.091616917,0.34969,-7.61,22.62,-15.27,1.15,8.5,6.45
213,195.15,23.0,6585.1258,0.222086357078,0.654355216988,-1864.13179694,0.3569,-1.13,32.91,-21.67,1.36,12.6,10.75
214,407.15,20.0,3660.2811,3.62534749369,12.0732701659,-1329.41850161,0.25818,-14.53,28.06,-19.11,1.34,10.29,9.71
215,203.15,16.0,4914.8946,1.0928912892,4.54482834439,-1947.67975878,0.22113,-1.95,26.78,-18.58,1.29,9.48,6.86
216,221.15,31.0,10266.603,0.0428862448811,0.851182119173,-2494.28045889,0.35177,-1.45,40.27,-26.18,1.58,15.67,13.04
217,156.15,8.0,1965.2222,1.380487758,3.60327666437,-936.346306676,0.3366,-3.38,15.76,-11.27,0.9,5.39,4.2
218,419.15,7.0,1853.3109,0.692790805366,1.61635495174,-911.133524662,0.24614,-2.26,15.37,-10.97,0.9,5.3,4.82
219,170.15,8.0,1320.7641,1.36272712235,4.03783556872,-576.003285927,0.43826,-3.1,14.53,-10.07,0.78,5.24,4.83
220,323.15,8.0,2841.6994,0.165770292875,2.7532704789,-5978.6962955,0.23373,-1.4,19.83,-15.05,1.19,5.97,2.0
221,287.35,8.0,1742.2516,0.184794291037,0.459603165785,-1756.28620501,0.26835,-1.05,18.76,-13.79,1.09,6.05,3.5
222,154.15,20.0,4430.6937,0.105909159188,0.254421579273,-1626.36274193,0.36249,-0.97,28.91,-19.47,1.23,10.67,9.54
223,205.15,14.0,3521.3127,0.0636528868159,1.33248256274,-1871.49599909,0.29411,-0.98,24.17,-17.07,1.19,8.3,6.3
224,145.15,14.0,2710.9652,0.193036809961,0.311737341363,-1150.80209944,0.39691,-0.76,22.42,-15.11,1.0,8.31,7.48
225,231.65,12.0,1640.3597,2.31745586797,3.17338356805,-885.712069783,0.22107,-4.85,20.45,-13.8,1.04,7.68,9.35
226,187.15,17.0,3788.9823,2.75785628705,5.9560686581,-1041.64406168,0.26916,-5.57,25.01,-16.63,1.2,9.58,8.49
227,137.15,19.0,4118.7529,0.440398160759,1.24649144401,-1501.8958299,0.35192,-1.8,28.18,-18.71,1.2,10.67,9.02
228,198.15,8.0,853.376,2.85424286283,2.83879656016,-2849.09730135,0.27026,-7.04,14.68,-11.22,0.97,4.44,2.42
229,184.15,8.0,732.7549,0.0,4.93730620278,-476.7579258,0.41585,-4.0,13.74,-9.68,0.79,4.85,4.37
230,163.15,22.0,5656.2761,0.0962298290552,0.228587554342,-1780.95303468,0.36383,-1.49,31.17,-20.67,1.29,11.8,9.92
231,144.15,12.0,2054.1771,0.0,2.05045989476,-951.090444005,0.25191,-2.0,21.07,-14.26,1.02,7.82,7.19
232,356.65,14.0,3701.4631,0.179909894114,1.53994172617,-2592.19171088,0.25971,-1.27,25.8,-18.77,1.34,8.36,5.36
233,264.15,14.0,3282.0114,1.06102045692,5.65359531979,-973.858107004,0.20621,-192150.51,27.5,-21.15,1.48,7.82,5.58
234,272.15,8.0,600.7415,2.46800872567,6.8127233967,-427.535224754,0.27132,-9.64,13.72,-9.91,0.86,4.67,4.99
235,216.95,11.0,1124.3053,1.6616138992,5.78441373952,-777.215096493,0.32051,-4.86,16.74,-12.21,1.03,5.55,3.58
236,197.15,8.0,3634.6486,1.7634388138,4.65317880271,-3308.68717143,0.26893,-4.63,16.8,-12.75,1.07,5.12,2.29
237,179.25,8.0,1008.8164,1.74009142289,3.74967841821,-2948.34663828,0.27157,-4.39,15.54,-11.61,0.96,4.89,2.89
238,179.15,11.0,2402.2864,1.18715933219,3.52811392248,-1534.48901217,0.29293,-3.58,20.79,-14.77,1.12,7.13,4.82
239,205.15,14.0,2160.9194,0.502285635869,4.58703660657,-1062.33322643,0.20645,-94643.15,24.86,-18.33,1.26,7.78,6.42
240,298.15,26.0,10393.0882,0.345665430727,3.14620049584,-4573.45476195,0.27596,-1.38,36.99,-25.14,1.59,13.44,10.26
241,339.15,32.0,12570.7913,0.742519528363,4.62497869941,-2488.98720266,0.20873,-88156.76,45.48,-29.97,1.86,17.37,12.96
242,348.65,17.0,2748.9437,3.03614438062,5.14425509865,-843.188341052,0.26986,-5.25,24.1,-16.24,1.24,9.11,7.38
243,189.15,8.0,694.6368,1.37321282036,5.42422934803,-377.520351079,0.40629,-4.39,12.92,-9.24,0.79,4.47,3.9
244,388.15,9.0,2141.0067,0.901729538165,1.40666315086,-1794.37151159,0.22111,-1.71,20.33,-15.08,1.2,6.46,4.29
245,117.15,11.0,1206.7606,2.06651232757,3.56021854245,-714.546284872,0.39752,-5.59,17.78,-12.26,0.92,6.44,5.55
246,153.15,11.0,2430.259,1.27795946728,1.76199554483,-1174.1554298,0.31322,-3.86,19.47,-13.69,1.01,6.79,5.35
247,298.15,11.0,2207.5538,2.63900747631,5.79158571205,-2987.66802245,0.27048,-6.09,18.01,-13.38,1.09,5.72,3.14
248,167.15,11.0,2110.0398,2.74350678148,7.11214566077,-876.457121889,0.31767,-6.17,17.51,-12.75,1.04,5.8,3.9
249,171.15,11.0,1021.1723,2.96966042672,2.78772989187,-615.329882239,0.41762,-6.32,16.84,-11.93,0.93,5.84,4.94
250,176.15,11.0,2874.0416,1.2358895339,5.73761665677,-1534.47296694,0.31026,-3.52,20.8,-14.82,1.13,7.11,4.82
251,223.15,17.0,3804.2708,0.631109776505,3.34646166271,-1300.10431281,0.20622,-81633.82,28.24,-20.29,1.35,9.3,7.66
252,230.25,11.0,3846.0158,0.260669560939,1.52218227555,-2354.40420186,0.2759,-1.3,23.14,-16.96,1.28,7.47,4.16
253,173.15,17.0,3604.1712,0.131343709404,0.562566751595,-1388.57939474,0.37813,-0.91,26.07,-17.4,1.13,9.79,8.62
254,298.15,11.0,1747.5253,1.43934794612,4.5823766541,-3086.87841894,0.26879,-5.63,18.64,-13.6,1.07,6.11,3.73
255,358.15,11.0,1329.9733,1.32220055211,5.07782582608,-1074.88687147,0.31697,-4.96,18.91,-13.33,1.02,6.6,4.97
256,156.15,10.0,1908.2421,0.0,2.06251480964,-751.37909747,0.30361,-1.29,19.4,-13.02,1.0,7.37,6.58
257,213.15,10.0,2483.2376,1.28673530301,3.29038805462,-751.363795243,0.27639,-2.54,18.15,-12.24,0.9,6.81,6.09
258,167.15,13.0,3526.4613,1.3975555302,4.4184432349,-1709.90201583,0.22849,-2.6,23.95,-16.65,1.22,8.53,5.89
259,178.15,11.0,2001.4631,0.401317181292,3.89565316988,-824.557422748,0.20706,-92333.3,21.56,-16.17,1.15,6.54,5.41
260,172.15,8.0,1289.1422,1.812786336,4.12176316641,-476.768677756,0.42839,-3.8,13.73,-9.64,0.78,4.87,4.37
261,298.15,9.0,1360.761,2.77916109645,8.88526615358,-961.994917894,0.34648,-10.04,16.81,-12.69,0.96,5.08,3.32
262,268.85,11.0,2137.2893,0.268254282352,0.742476565287,-1994.06714005,0.28447,-1.14,22.08,-15.96,1.19,7.31,4.7
263,172.15,8.0,1037.3495,1.84923876771,4.76841671837,-1197.47588131,0.3103,-4.65,16.29,-12.11,1.02,5.2,3.06
264,143.15,9.0,3572.9786,1.16398834187,3.09488696724,-1073.66430811,0.25355,-1.88,18.06,-12.75,0.97,6.29,5.54
265,74.15,8.0,1409.0638,1.34445323459,3.16045079696,-936.355131862,0.32563,-3.43,15.79,-11.31,0.9,5.39,4.18
266,369.15,37.0,14769.1588,3.94816578426,21.3368233713,-2685.19058673,0.29473,-10.47,45.98,-30.32,1.96,17.62,12.03
267,193.15,11.0,2707.0562,0.355082004613,0.42285093118,-1994.05887894,0.26663,-1.33,22.27,-16.02,1.19,7.44,4.76
268,321.65,12.0,1985.7295,1.56879833312,5.00332898978,-1150.1292991,0.31603,-5.27,20.73,-14.4,1.1,7.43,5.71
269,298.15,15.0,1909.6308,2.01860188745,6.74234911585,-928.323398685,0.38068,-5.83,22.25,-15.15,1.1,8.2,6.97
270,246.15,19.0,1423.9297,1.63197784911,6.46445460654,-386.097736886,0.2368,-6.66,21.83,-16.08,1.33,7.08,3.53
271,432.15,10.0,833.1257,3.67900642022,10.9810179528,-297.612047571,0.25374,-15.97,14.23,-11.06,0.97,4.14,0.14
272,362.15,26.0,8642.3338,0.20784333042,10.2614740671,-2379.05998556,0.17682,-6.59,38.1,-26.85,2.12,13.38,5.35
273,302.15,34.0,3320.7424,1.93081424534,12.6775365107,-619.804151126,0.28125,-6.36,32.36,-22.58,1.75,11.53,6.31
274,569.15,38.0,22876.1972,6.44129434353,7.41907726405,-11354.6686394,0.17628,-19.61,52.46,-36.68,2.86,18.63,5.88
275,298.15,40.0,4785.2766,1.28952168652,9.65227571508,-698.397835489,0.23685,-7.2,40.74,-25.59,2.02,17.16,8.16
276,298.15,29.0,2703.9725,1.12801298751,6.81057054218,-467.102869034,0.23331,-6.57,30.37,-20.57,1.68,11.48,5.85
277,298.15,37.0,3776.3695,2.30626224441,11.1279565811,-621.961255195,0.17555,-7.02,35.95,-24.42,1.91,13.43,6.79
278,454.15,33.0,18144.2309,3.2830593065,16.1706046566,-11014.892329,0.19631,-12.42,45.17,-32.54,2.56,15.19,3.93
279,409.15,39.0,6187.4721,3.044373934,15.6926161538,-1029.74282219,0.17319,-13.03,40.33,-26.9,1.99,15.42,11.83
280,383.15,36.0,5823.7817,1.19113271721,5.22052022599,-1081.58977365,0.17757,-11.18,38.17,-25.93,1.9,14.14,13.26
281,358.15,35.0,5115.7968,4.24858006515,11.8149241039,-952.324885906,0.16195,-10.56,37.07,-25.45,1.92,13.55,11.58
282,411.15,18.0,9120.6669,1.4575900967,3.57174322425,-13164.8661273,0.18325,-3.31,31.73,-25.01,1.94,8.66,0.62
283,298.15,38.0,11874.5741,2.95802111892,14.6811347644,-3302.05043144,0.18427,-9.78,42.63,-28.58,2.23,16.28,4.56
284,500.15,27.0,12838.6705,3.40296674976,16.6113246296,-8419.63197405,0.15803,-12.48,39.01,-28.53,2.23,12.71,3.85
285,599.15,12.0,9891.6176,0.0,3.89343683524,-15657.0206738,0.17418,-3.26,29.36,-24.09,1.87,7.14,-0.84
286,561.15,15.0,13486.0822,1.40449035241,2.30491750395,-13125.5505133,0.18314,-3.49,29.29,-23.69,1.84,7.44,0.18
287,319.65,45.0,6266.644,3.02405502265,14.2128733471,-776.846556446,0.19028,-8.27,42.27,-28.66,2.2,15.8,7.55
288,443.15,16.0,3736.8947,6.71106459587,8.6291916939,-3066.84154301,0.18689,-17.62,23.05,-17.88,1.43,6.6,4.33
289,418.15,15.0,4872.6785,3.83294496047,7.19445561457,-5653.56892273,0.1645,-9.85,25.18,-19.57,1.56,7.17,4.85
290,312.35,36.0,5854.7757,2.49854056801,13.4976841403,-658.864819092,0.1531,-7.42,38.07,-26.24,2.08,13.9,6.77
291,309.15,22.0,3005.5306,0.916358374218,10.94734717,-537.528819006,0.16856,-7.43,26.32,-19.46,1.54,8.4,6.14
292,280.15,25.0,3102.6554,2.67319895631,8.37187790642,-576.84459134,0.1752,-8.69,29.16,-20.54,1.65,10.27,6.2
293,273.15,22.0,2873.1614,2.25348023732,11.5181124704,-537.517209995,0.19529,-8.36,26.51,-18.97,1.53,9.07,6.54
294,266.15,12.0,5032.4094,1.66283657345,2.44624402912,-5373.8557713,0.22174,-3.73,20.88,-16.43,1.36,5.8,1.33
295,552.15,39.0,23321.0519,4.02208415998,30.5026849413,-11789.8825879,0.18574,-21.65,54.45,-37.96,2.92,19.41,4.18
296,298.15,34.0,3774.1862,1.71647383027,6.67992698987,-619.759570141,0.23257,-7.12,35.2,-23.62,1.91,13.49,7.74
297,405.15,38.0,5333.0037,4.42170942284,14.8115606615,-954.553909226,0.17482,-10.33,38.85,-26.4,1.98,14.43,10.92
298,368.65,13.0,6045.6596,1.46865869759,8.08929095719,-8019.87400868,0.19432,-6.13,24.44,-19.56,1.59,6.47,1.23
299,317.15,36.0,7422.1822,2.67179281382,14.0530031491,-845.980724932,0.15454,-11.42,41.11,-27.24,2.08,15.95,7.72
300,298.15,34.0,3458.9926,2.9311697972,14.5055578073,-582.649918978,0.18984,-7.41,34.13,-23.19,1.85,12.79,6.48
301,573.15,15.0,1991.9727,4.69048798847,24.2896808843,-558.539571843,0.19626,-28.65,20.45,-15.83,1.28,5.89,1.2
302,409.15,37.0,4965.1391,3.60013352808,20.4766536668,-916.425393485,0.17365,-10.01,37.07,-25.68,1.9,13.28,10.59
303,518.15,24.0,7088.2015,2.55989903707,10.5892322026,-5771.6213587,0.20008,-16.65,33.38,-23.9,1.91,11.4,3.45
304,394.15,24.0,4821.1532,2.99768993226,16.6369959305,-985.718081469,0.20229,-17.16,31.26,-21.55,1.62,11.33,8.71
305,242.15,12.0,4226.9747,0.251740203384,3.92230830762,-3299.16723274,0.22467,-2.55,22.16,-16.08,1.18,7.25,5.26
306,248.35,18.0,5038.7585,0.000412310562562,6.72433197797,-1291.43284246,0.21414,-6.44,29.37,-19.51,1.38,11.24,5.39
307,274.15,15.0,3210.9857,2.15934270323,8.19485949117,-3140.0867908,0.21721,-3.89,23.2,-17.05,1.31,7.46,4.03
308,485.15,28.0,14007.3921,4.1970880036,14.9293943595,-5981.99729135,0.12369,-15.67,38.56,-28.43,2.18,12.31,5.61
309,299.15,17.0,2179.1354,1.90929144973,10.9419750968,-2897.73360979,0.19657,-6.97,22.5,-17.3,1.42,6.62,2.76
310,385.15,14.0,3238.1179,1.65800556694,15.7925654113,-2953.4879249,0.19284,-13.61,20.67,-16.06,1.32,5.93,3.19
311,256.15,18.0,3654.6152,2.00877545286,6.80504977278,-2881.69558366,0.2229,-3.62,23.29,-17.56,1.43,7.16,3.04
312,332.65,17.0,2974.1353,3.70101695484,10.1019015789,-2897.73272778,0.19844,-8.63,22.59,-17.31,1.42,6.7,2.66
313,277.15,19.0,3996.6522,3.01593464452,7.44778761915,-2956.89752693,0.20428,-5.67,24.69,-18.76,1.53,7.46,3.52
314,323.15,15.0,4343.5478,1.93796987077,10.4210636329,-3301.96299322,0.20792,-6.66,23.22,-17.53,1.45,7.14,2.45
315,381.15,16.0,5065.0414,2.23141454239,13.1920973431,-2913.72861742,0.19281,-9.73,22.19,-17.03,1.4,6.55,3.01
316,423.15,15.0,3567.5654,2.39749255265,15.73160853,-5562.41186955,0.2173,-10.46,24.82,-18.5,1.5,7.82,3.17
317,361.15,16.0,5999.8695,1.47884659448,3.52157962,-8059.17002797,0.2101,-5.13,27.12,-20.85,1.68,7.94,2.19
318,360.65,12.0,4113.4152,2.38543764748,3.98527261426,-7944.64665886,0.21001,-4.45,22.86,-18.28,1.48,6.05,0.82
319,360.65,14.0,4364.9334,0.753346805927,9.8329685182,-5429.21666243,0.19627,-5.65,22.08,-17.66,1.43,5.85,1.52
320,433.15,12.0,7937.7572,0.642413480556,3.67072395993,-13086.234116,0.18385,-3.59,27.56,-22.35,1.77,6.98,-0.38
321,331.15,16.0,4142.6107,3.51204865285,9.63256235692,-5488.39197813,0.20326,-9.34,24.51,-19.05,1.54,7.0,2.23
322,447.15,15.0,6089.9955,2.36919144224,6.68546308718,-5562.4188237,0.18996,-9.35,24.55,-19.12,1.53,6.96,3.24
323,354.15,13.0,3873.3252,2.27183662045,6.85525425568,-5449.07463285,0.21397,-8.29,22.25,-17.45,1.43,6.24,1.93
324,372.65,12.0,6553.4468,0.727280798592,3.22238055791,-10515.445339,0.19727,-3.63,25.65,-20.56,1.65,6.75,0.11
325,235.15,9.0,1403.2674,0.0,4.780984407,-578.084488957,0.2632,-5.2,16.11,-11.89,0.9,5.13,-0.7
326,285.15,12.0,4030.2551,0.448596098958,2.48227142553,-5770.74091767,0.2092,-2.75,23.66,-17.75,1.33,7.23,3.97
327,441.15,39.0,7437.5273,5.6648044291,17.967273796,-1213.85468817,0.19006,-22.74,42.2,-29.04,2.19,15.36,6.85
328,340.15,14.0,3248.7763,2.04216548301,12.9227552167,-2916.37669344,0.18448,-7.27,21.16,-15.94,1.3,6.51,3.61
329,573.15,14.0,1210.3843,1.16750737899,13.1232815462,-483.317799157,0.19332,-15.58,18.99,-14.84,1.2,5.35,-1.28
330,268.15,45.0,6063.1284,1.51904673068,6.99141739278,-776.831137317,0.21901,-5.83,41.57,-28.71,2.18,15.04,6.64
331,342.15,12.0,3987.1189,1.25308995687,4.99605246269,-5473.08240145,0.21136,-3.8,21.63,-16.82,1.36,6.17,1.98
332,333.15,21.0,4583.0679,3.73368029162,11.5771479173,-3219.49715969,0.18626,-13.18,29.01,-21.0,1.68,9.69,6.23
333,463.15,14.0,4614.5,3.75046865338,12.6772973358,-5541.31142696,0.19445,-10.83,24.57,-18.55,1.49,7.52,3.87
334,318.65,37.0,12927.8932,4.59524812605,21.4818543483,-5929.85303347,0.19899,-11.47,46.81,-30.8,2.41,18.42,7.21
335,471.15,14.0,2580.3965,0.0,19.9756824744,-813.615932765,0.17707,-10.29,24.25,-15.88,1.17,9.53,8.82
336,541.15,26.0,5074.879,2.89510103623,16.4558681141,-614.929017203,0.17032,-9.53,31.54,-22.41,1.78,10.91,7.22
337,499.15,18.0,7752.0054,5.0612343208,6.1240898336,-3027.12239276,0.20535,-16.69,24.89,-19.1,1.54,7.33,3.91
338,293.15,14.0,3293.5438,0.13907181598,6.8754266813,-2966.63774517,0.18431,-5.1,22.33,-16.56,1.35,7.12,0.86
339,326.65,24.0,8245.734,2.94764287016,16.9166074338,-4766.71938253,0.20671,-9.66,38.27,-26.89,2.06,13.44,6.38
340,490.15,16.0,2529.4821,5.67947690989,17.5347054911,-600.362424587,0.17838,-16.91,21.78,-16.51,1.3,6.56,4.4
341,326.15,37.0,9184.0047,6.13431001254,21.7555493282,-1994.60119304,0.15122,-16.7,45.42,-31.45,2.32,16.29,5.61
342,535.15,18.0,7464.8108,2.81259840361,3.02117142513,-10594.074872,0.19219,-4.58,29.27,-23.3,1.81,7.78,1.15
343,368.15,25.0,5589.5823,1.64173753688,14.5787868298,-3180.88996158,0.20458,-11.93,31.04,-22.32,1.77,10.5,5.91
344,523.15,10.0,722.5536,1.73125744475,14.7017917547,-392.727234025,0.26044,-17.17,14.88,-11.58,1.01,4.31,4.53
345,388.15,23.0,11357.0365,0.349166980111,9.58007522935,-6003.09091468,0.18295,-6.33,34.13,-25.65,1.98,10.45,2.93
346,304.15,15.0,5079.1048,2.98798687748,9.76646579577,-5413.17347565,0.20307,-6.44,23.27,-17.72,1.45,7.0,1.71
347,424.15,34.0,15166.2632,3.68970754532,11.8194764656,-6023.52185677,0.15881,-12.7,43.04,-30.95,2.38,14.48,5.92
348,511.15,38.0,12197.5339,4.13685795502,9.01654288905,-5797.85927812,0.18634,-6.68,41.36,-29.82,2.33,13.87,3.5
349,455.15,26.0,3451.6738,4.37304730022,4.25948890009,-702.376127708,0.19212,-16.15,29.59,-20.98,1.62,10.23,4.77
350,341.15,13.0,3719.0087,1.31058884857,4.76240078637,-3797.45082388,0.20082,-6.28,23.41,-18.3,1.49,6.6,2.75
351,493.15,17.0,3170.4173,4.78254378548,7.58662985653,-3046.98794877,0.16057,-12.78,23.75,-18.38,1.48,6.84,3.99
352,505.15,18.0,4725.0349,2.05600813471,7.39466212277,-3122.13804453,0.17022,-12.16,25.02,-19.25,1.53,7.3,5.17
353,322.15,21.0,2349.2163,3.16897171177,8.89486162456,-512.618354228,0.23712,-11.1,25.33,-18.3,1.44,8.47,2.39
354,477.15,17.0,5172.5176,2.86079669498,24.8449269695,-3196.10881404,0.17628,-12.54,25.52,-19.07,1.51,7.96,6.9
355,376.15,14.0,2093.4164,2.98061909844,10.4340698071,-2953.49088839,0.20752,-13.74,20.66,-16.07,1.32,5.91,3.24
356,338.65,21.0,4644.1858,1.54665873741,7.07406017786,-5491.81399035,0.21759,-3.28,27.5,-21.01,1.66,8.14,2.85
357,365.15,15.0,3335.0509,2.66460865044,7.14402326354,-3082.77718949,0.13887,-7.31,22.4,-17.42,1.39,6.37,5.19
358,428.15,49.0,16210.6731,3.29253018969,8.764307514,-3690.52587261,0.16425,-15.36,52.89,-35.3,2.63,20.22,7.68
359,369.15,25.0,9485.6302,5.23042225255,14.1033220877,-3640.49049514,0.20141,-11.81,33.54,-24.71,1.94,10.77,5.94
360,648.15,22.0,26992.3015,0.0,2.07113240282,-26171.2555456,0.17742,-4.98,47.94,-35.24,2.69,15.39,-1.61
361,387.15,13.0,7527.3208,1.04624483272,10.0066492654,-10590.6648839,0.17914,-6.04,26.39,-21.37,1.7,6.72,0.71
362,425.15,26.0,3760.2767,4.95234518385,18.280886217,-702.384262742,0.17848,-11.38,29.53,-21.44,1.66,9.74,4.71
363,356.15,12.0,3750.755,0.162692777959,1.70809237748,-3722.23313496,0.22243,-3.31,22.59,-17.45,1.44,6.57,2.18
364,360.15,48.0,10237.7568,2.3461477234,14.9225863891,-1546.43058784,0.1425,-15.72,50.22,-32.36,2.39,20.25,5.99
365,502.15,28.0,11887.129,5.73611524379,12.4153201634,-3353.26813013,0.16587,-15.05,34.53,-26.45,1.99,10.08,5.39
366,276.65,36.0,11175.473,4.10384885808,25.1993536949,-1596.44491397,0.19343,-15.53,43.72,-31.29,2.4,14.84,6.78
367,263.15,38.0,4126.4041,2.09758749281,10.3835641184,-734.341043259,0.21314,-10.59,37.76,-25.05,1.96,14.68,7.13
368,298.15,40.0,18913.4627,1.95646691769,10.9655418576,-5894.11596294,0.16898,-8.26,45.94,-31.35,2.47,17.07,4.44
369,498.15,22.0,22233.7152,1.71273539112,6.20263625405,-21029.6718542,0.18072,-6.4,44.06,-32.75,2.52,13.83,-0.51
370,501.15,32.0,6849.7967,5.32321545497,28.9547444751,-1295.49203121,0.17619,-19.51,37.85,-27.03,2.04,12.85,1.8
371,263.45,15.0,4592.6361,1.98851800847,3.00897807902,-5413.17637136,0.21755,-3.72,23.32,-18.06,1.47,6.73,1.82
372,223.15,36.0,4296.0527,2.05205515033,11.5229833828,-621.021225457,0.28072,-6.65,34.62,-24.37,1.91,12.16,6.48
373,298.15,33.0,9140.9521,5.52957805985,15.1654029027,-4425.08799883,0.21087,-14.66,43.58,-29.54,2.3,16.33,6.79
374,460.15,20.0,2543.5578,6.4626308273,13.3809734246,-909.590022207,0.19488,-14.85,25.37,-19.53,1.43,7.28,2.15
375,298.15,35.0,7861.9988,4.42086587446,24.3222369878,-1942.92825392,0.22929,-14.4,43.89,-29.77,2.37,16.5,5.68
376,355.15,24.0,8616.5221,2.90667699788,13.2799457088,-3618.80004576,0.20876,-17.92,33.29,-24.08,1.86,11.07,5.5
377,356.15,17.0,3156.2168,4.30667231862,9.09455857258,-3046.86955726,0.16752,-7.5,24.4,-18.25,1.47,7.62,5.43
378,291.15,42.0,5809.3596,4.32385648004,20.952060177,-848.872917382,0.24932,-12.57,39.76,-27.2,2.09,14.64,6.74
379,423.15,34.0,16847.0627,4.7273794908,14.6937310697,-9016.34822991,0.14225,-13.13,45.95,-31.81,2.3,16.45,10.46
380,441.15,35.0,10830.6763,6.86078810779,11.3799420781,-1814.43279363,0.18618,-18.8,43.29,-29.97,2.34,15.66,7.43
381,329.65,16.0,3187.4747,3.38810687553,6.30776273095,-2917.59449668,0.21538,-8.51,22.22,-16.94,1.39,6.68,3.12
382,312.65,29.0,4940.6991,2.44164187587,12.7599928527,-741.691384289,0.17869,-12.17,33.64,-23.93,1.9,11.61,4.83
383,403.15,35.0,6281.3705,2.8184783572,14.6610643283,-1056.65887211,0.22137,-12.97,38.98,-26.29,1.93,14.62,5.38
384,317.75,41.0,15352.869,4.50585988353,22.688065116,-1965.71521721,0.21292,-9.34,50.44,-32.57,2.41,20.28,11.91
385,384.15,37.0,7991.3664,2.25059340841,14.1593866968,-1703.57942767,0.21986,-14.45,42.52,-28.79,2.22,15.96,4.16
386,356.65,65.0,26376.1693,3.22834325622,31.9507348451,-1856.34359165,0.18902,-19.91,67.44,-45.65,3.47,25.27,6.11
387,426.15,38.0,9166.1058,3.01765188847,17.7687492281,-1282.08270169,0.18278,-13.52,41.73,-28.05,2.13,15.81,4.94
388,421.15,38.0,8680.0582,1.33994295774,13.398302691,-1741.66709049,0.2124,-13.51,43.0,-29.05,2.21,16.16,5.02
389,477.15,37.0,18394.1009,3.77406003397,11.5570147144,-2469.11098968,0.19571,-21.63,49.81,-33.19,2.39,19.01,11.75
390,363.15,38.0,13969.0149,1.28867642176,9.01159322872,-2653.37761702,0.18453,-15.57,50.57,-33.55,2.52,19.54,3.9
391,376.15,27.0,3301.5706,2.53471971034,13.6324774726,-682.521227396,0.19141,-16.19,30.85,-21.53,1.69,11.01,4.23
392,383.15,30.0,11857.3454,1.49125305029,22.7410680294,-3077.72141108,0.20426,-14.43,44.9,-30.91,2.43,16.42,5.32
393,326.15,43.0,10124.438,4.55003236142,18.7719189919,-1351.52660606,0.2156,-18.16,47.67,-32.48,2.56,17.75,9.02
394,279.15,34.0,9256.0142,2.26323189267,19.8376401321,-2061.20147457,0.22104,-17.83,43.85,-28.14,2.08,17.79,6.31
395,416.15,27.0,3514.8221,1.51637773988,16.0496233862,-682.516692387,0.19067,-16.12,30.83,-21.34,1.68,11.17,4.47
396,460.15,27.0,3397.1014,2.92401407144,11.2097789318,-682.513090461,0.19187,-13.42,29.37,-21.56,1.66,9.46,4.09
397,321.65,32.0,5075.5272,2.16083709011,15.7186381474,-781.004992072,0.17882,-11.67,35.75,-24.96,1.96,12.75,5.07
398,391.15,33.0,4661.9424,2.5052947631,15.6765184282,-761.143842971,0.18613,-14.86,35.35,-24.43,1.92,12.84,4.8
399,309.65,35.0,6183.5633,1.53160834419,7.48309304232,-820.321955415,0.1787,-10.82,38.78,-26.62,2.13,14.29,5.35
400,399.15,30.0,4704.9554,3.15660550909,14.3404528468,-721.835632367,0.17866,-13.11,33.48,-23.83,1.89,11.54,4.58
